danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,dance_style
0.646,0.729,-9.117,0.028,0.00674,0.000146,0.0365,0.245,124.983,Breaking
0.849,0.178,-14.839,0.0619,0.236,0.459,0.0756,0.317,135.335,Hip Hop
0.657,0.421,-13.878,0.0331,0.79,0.841,0.083,0.145,115.961,Ballet
0.561,0.223,-14.889,0.0363,0.0786,0.852,0.1,0.368,74.997,Ballet
0.719,0.989,-7.293,0.0781,9.28e-06,0.883,0.192,0.831,89.122,Hip Hop
0.453,0.139,-12.683,0.0302,0.806,3.11e-06,0.121,0.17,105.33,Contemporary
0.146,0.279,-9.804,0.0371,0.91,5.88e-05,0.103,0.0668,66.653,Ballet
0.658,0.785,-8.329,0.0394,0.0184,0.843,0.289,0.18,121.999,Breaking
0.795,0.755,-6.031,0.0441,0.281,1.09e-06,0.047,0.606,123.962,K-Pop
0.321,0.362,-14.125,0.126,0.97,4.54e-05,0.466,0.0563,86.792,Ballet
0.234,0.75,-7.034,0.0738,0.369,0.000805,0.139,0.316,173.82,Contemporary
0.728,0.95,-2.415,0.0451,0.0301,5.69e-06,0.322,0.937,135.065,K-Pop
0.528,0.487,-5.322,0.033,0.686,0.0,0.0618,0.342,175.663,Ballet
0.45,0.333,-9.522,0.0459,0.539,0.0,0.0843,0.582,94.436,Contemporary
0.704,0.587,-8.652,0.15,0.0259,0.00519,0.108,0.592,175.454,Hip Hop
0.511,0.835,-5.645,0.0393,0.00126,0.222,0.112,0.113,174.989,Breaking
0.302,0.125,-19.651,0.0658,0.962,0.00903,0.102,0.169,71.064,Ballet
0.704,0.933,-2.383,0.0863,0.357,0.0,0.353,0.895,127.965,K-Pop
0.59,0.783,-3.423,0.0397,0.744,0.0,0.117,0.263,126.994,K-Pop
0.331,0.512,-7.398,0.0462,0.139,1.93e-06,0.391,0.198,139.072,Breaking
0.627,0.706,-9.146,0.0353,0.146,5.46e-05,0.113,0.896,88.833,Contemporary
0.853,0.594,-12.034,0.135,0.109,4.35e-06,0.156,0.717,109.911,Breaking
0.411,0.185,-20.78,0.0303,0.849,0.801,0.0774,0.0664,89.986,Ballet
0.633,0.636,-6.805,0.0413,0.497,0.0,0.168,0.548,123.908,Salsa
0.446,0.442,-7.367,0.0266,0.684,0.0,0.0891,0.469,144.994,Salsa
0.463,0.621,-4.782,0.0286,0.353,0.0,0.149,0.526,139.652,Hip Hop
0.476,0.961,-2.919,0.0401,0.000459,0.565,0.745,0.458,173.972,Breaking
0.698,0.689,-6.098,0.0414,0.598,0.0,0.145,0.608,100.04,K-Pop
0.787,0.719,-7.635,0.0848,0.00917,0.854,0.229,0.645,92.081,Hip Hop
0.703,0.277,-16.988,0.087,0.953,0.229,0.387,0.575,119.979,K-Pop
0.718,0.739,-7.585,0.0407,0.0132,0.0,0.0796,0.906,148.429,Hip Hop
0.721,0.277,-7.128,0.0365,0.634,0.0,0.112,0.309,131.935,Contemporary
0.673,0.891,-3.301,0.0478,0.698,2.92e-06,0.184,0.845,151.952,Salsa
0.204,0.35,-11.773,0.0322,0.961,0.544,0.294,0.467,74.563,Ballet
0.671,0.233,-18.003,0.0378,0.875,0.00016,0.12,0.486,108.065,Contemporary
0.456,0.834,-4.873,0.0673,0.0213,0.00214,0.126,0.165,75.018,Breaking
0.517,0.866,-3.194,0.0602,0.0319,0.0,0.165,0.236,149.986,Breaking
0.625,0.702,-6.142,0.0615,0.156,0.000141,0.0709,0.694,168.015,Hip Hop
0.575,0.895,-3.417,0.0541,0.0521,0.00142,0.104,0.648,102.02,Hip Hop
0.746,0.794,-4.86,0.0928,0.314,0.000332,0.165,0.68,105.042,Hip Hop
0.408,0.939,-4.993,0.0531,0.000141,0.0,0.143,0.432,174.967,Breaking
0.568,0.558,-8.553,0.0278,0.724,0.000331,0.116,0.287,104.991,Contemporary
0.74,0.8,-5.382,0.0265,0.164,0.135,0.118,0.376,127.971,Breaking
0.339,0.455,-7.308,0.0287,0.0141,0.0,0.136,0.229,133.741,Hip Hop
0.832,0.74,-4.862,0.214,0.101,0.0,0.339,0.714,90.045,Salsa
0.55,0.818,-4.452,0.0463,0.237,1.53e-05,0.17,0.351,143.02,K-Pop
0.833,0.664,-5.358,0.135,0.0537,0.0,0.0637,0.334,90.052,Hip Hop
0.553,0.546,-5.306,0.0263,0.0825,1.55e-05,0.0764,0.438,138.006,K-Pop
0.55,0.85,-2.912,0.0395,0.153,0.00886,0.0764,0.0627,86.997,Breaking
0.855,0.624,-6.149,0.0667,0.0222,0.00712,0.0749,0.702,98.995,Breaking
0.584,0.924,-3.089,0.0759,0.0166,0.0,0.0851,0.543,87.96,Breaking
0.586,0.858,-12.67,0.0493,0.00527,0.000244,0.0826,0.812,144.632,Hip Hop
0.687,0.903,-6.56,0.075,0.143,0.00517,0.122,0.812,99.994,Hip Hop
0.714,0.528,-12.825,0.0382,0.629,0.000484,0.106,0.899,91.742,Salsa
0.459,0.611,-7.4,0.0638,0.851,2.44e-05,0.302,0.525,115.397,Salsa
0.515,0.797,-4.7,0.0343,0.55,0.0,0.314,0.692,159.948,K-Pop
0.621,0.515,-9.019,0.0453,0.616,0.000137,0.11,0.657,109.891,Hip Hop
0.495,0.844,-3.65,0.0671,0.00315,0.0,0.459,0.486,159.989,K-Pop
0.571,0.772,-4.854,0.199,0.306,0.815,0.237,0.215,191.979,Breaking
0.429,0.361,-11.757,0.0656,0.538,0.0,0.133,0.4,98.087,Contemporary
0.68,0.849,-5.295,0.0444,0.00746,0.0694,0.108,0.806,106.486,Hip Hop
0.591,0.322,-9.765,0.0741,0.58,0.951,0.0768,0.42,156.647,Ballet
0.702,0.236,-20.38,0.0758,0.391,0.856,0.341,0.559,92.033,Hip Hop
0.582,0.66,-4.988,0.0544,0.399,0.0,0.127,0.484,83.789,Salsa
0.371,0.961,-6.765,0.0931,1.52e-05,0.0548,0.0916,0.159,115.336,Hip Hop
0.639,0.788,-6.965,0.0545,0.0146,0.348,0.651,0.399,125.955,Breaking
0.332,0.769,-4.984,0.0416,0.158,1.46e-06,0.704,0.35,175.938,Hip Hop
0.642,0.845,-4.736,0.0428,0.0155,0.284,0.736,0.0373,87.528,Breaking
0.631,0.261,-8.626,0.173,0.992,9.29e-05,0.0976,0.623,86.945,Salsa
0.739,0.704,-7.5,0.0267,0.0186,0.025,0.123,0.17,122.975,Breaking
0.536,0.743,-5.453,0.0647,0.369,0.0,0.218,0.789,151.056,Salsa
0.796,0.835,-6.362,0.0531,0.0187,0.154,0.0592,0.75,132.991,Breaking
0.41,0.834,-5.375,0.054,0.0651,0.0,0.115,0.333,147.982,K-Pop
0.37,0.843,-2.707,0.142,0.0859,3.74e-05,0.0666,0.395,82.581,K-Pop
0.249,0.102,-17.716,0.0432,0.974,0.0127,0.112,0.2,71.883,Ballet
0.385,0.446,-7.806,0.0298,0.247,0.0,0.189,0.401,179.94,Contemporary
0.186,0.00432,-20.811,0.0366,0.926,0.963,0.0952,0.0286,57.23,Ballet
0.693,0.932,-1.658,0.0377,0.00431,0.0,0.297,0.748,128.008,K-Pop
0.828,0.763,-7.613,0.095,0.0741,0.0103,0.0882,0.861,90.004,Salsa
0.399,0.471,-9.486,0.0399,0.25,0.0,0.656,0.068,99.514,Hip Hop
0.355,0.0592,-23.272,0.0418,0.97,0.947,0.105,0.374,126.421,Ballet
0.49,0.987,-2.913,0.0998,0.000708,0.11,0.0749,0.322,140.01,Breaking
0.353,0.323,-4.171,0.039,3.82e-05,0.837,0.154,0.208,134.852,K-Pop
0.273,0.617,-6.884,0.0363,0.0169,0.0,0.153,0.181,96.271,Contemporary
0.465,0.69,-5.171,0.0394,0.0515,9.04e-06,0.112,0.284,145.013,Breaking
0.494,0.726,-4.545,0.0381,0.0304,0.0,0.0612,0.736,167.288,Hip Hop
0.619,0.863,-3.332,0.0336,0.00373,0.00612,0.223,0.197,127.944,Breaking
0.54,0.0674,-13.778,0.0368,0.888,0.000382,0.109,0.12,141.988,Contemporary
0.705,0.784,-8.608,0.123,0.42,0.0,0.169,0.88,106.282,Salsa
0.566,0.885,-7.694,0.0339,0.0156,0.0315,0.194,0.852,96.013,Hip Hop
0.534,0.96,-2.519,0.0601,0.163,0.000457,0.282,0.407,175.007,Breaking
0.744,0.601,-10.082,0.0463,0.562,1.55e-06,0.125,0.927,157.243,Salsa
0.518,0.87,-7.142,0.07,0.00296,0.0,0.164,0.714,120.97,K-Pop
0.486,0.979,-3.492,0.182,0.00313,0.0,0.335,0.472,175.207,K-Pop
0.706,0.485,-9.807,0.0481,0.0419,0.897,0.591,0.275,135.046,Breaking
0.655,0.434,-8.585,0.0306,0.68,0.0134,0.175,0.509,111.94,K-Pop
0.823,0.382,-10.552,0.0736,0.0926,0.00495,0.108,0.749,144.438,Hip Hop
0.772,0.289,-8.394,0.0451,0.474,0.89,0.114,0.526,77.133,Ballet
0.529,0.936,-4.061,0.0757,0.256,0.000454,0.752,0.849,91.952,Contemporary
0.631,0.649,-4.939,0.0377,0.17,0.0,0.321,0.459,108.07,K-Pop
0.574,0.856,-3.214,0.0502,0.0409,0.0,0.336,0.315,86.995,K-Pop
0.785,0.624,-6.644,0.0397,0.201,2.57e-05,0.134,0.899,97.058,Hip Hop
0.533,0.788,-9.431,0.0366,0.0121,0.21,0.785,0.742,131.947,Hip Hop
0.576,0.312,-11.496,0.039,0.851,0.298,0.106,0.749,121.601,Salsa
0.53,0.437,-10.454,0.0649,0.544,0.0,0.47,0.62,168.033,Salsa
0.764,0.575,-9.989,0.0298,0.341,0.000279,0.0824,0.675,110.002,K-Pop
0.759,0.537,-8.059,0.0452,0.521,0.000197,0.101,0.654,109.973,K-Pop
0.797,0.844,-3.855,0.0655,0.725,0.0,0.0698,0.854,139.014,Salsa
0.103,0.0379,-27.05,0.0482,0.985,0.00202,0.102,0.0326,85.961,Ballet
0.488,0.294,-14.717,0.0261,0.917,0.841,0.0876,0.26,76.647,Contemporary
0.633,0.812,-3.992,0.0965,0.0112,0.0,0.431,0.485,95.077,Contemporary
0.471,0.98,-3.891,0.0577,0.0119,0.0237,0.118,0.336,149.965,Breaking
0.759,0.389,-13.917,0.0648,0.00171,0.00175,0.1,0.68,136.059,Salsa
0.496,0.0441,-24.634,0.0577,0.996,0.956,0.128,0.541,135.118,Ballet
0.714,0.431,-10.246,0.103,0.199,0.0,0.0869,0.844,142.107,Salsa
0.374,0.806,-5.58,0.147,0.000845,7.95e-05,0.0457,0.875,173.584,K-Pop
0.45,0.81,-5.538,0.0439,0.361,0.0,0.126,0.807,170.391,Salsa
0.295,0.362,-5.63,0.0276,0.599,0.0,0.106,0.221,140.641,Salsa
0.525,0.983,-3.602,0.206,0.000117,0.104,0.0616,0.286,176.08,Breaking
0.805,0.556,-11.594,0.107,0.000744,0.579,0.114,0.512,123.157,Breaking
0.564,0.258,-13.027,0.0753,0.914,4.16e-05,0.2,0.41,109.349,Salsa
0.793,0.872,-6.014,0.107,8.45e-05,0.305,0.26,0.661,125.952,Breaking
0.822,0.145,-14.869,0.0764,0.873,0.896,0.0886,0.302,156.015,Ballet
0.788,0.479,-8.424,0.0293,0.453,0.0,0.143,0.555,125.046,Salsa
0.165,0.522,-5.517,0.0325,0.645,0.024,0.119,0.0571,179.276,Ballet
0.463,0.334,-10.853,0.0293,0.624,0.000318,0.0934,0.375,143.978,Ballet
0.714,0.645,-6.949,0.0579,0.722,0.0,0.0637,0.954,104.748,Salsa
0.776,0.675,-6.276,0.0785,0.00399,0.0698,0.0982,0.413,203.958,Hip Hop
0.692,0.516,-14.096,0.0374,0.281,0.806,0.107,0.0492,118.026,Breaking
0.767,0.733,-5.102,0.0432,0.186,2.34e-06,0.0638,0.933,160.1,Salsa
0.546,0.157,-18.374,0.0657,0.945,0.908,0.087,0.184,78.928,Ballet
0.625,0.829,-5.54,0.0619,0.167,0.0,0.391,0.572,132.035,Salsa
0.476,0.481,-9.441,0.0302,0.733,0.123,0.0504,0.152,130.031,Contemporary
0.726,0.761,-5.036,0.0432,0.162,0.00122,0.0879,0.558,123.954,Breaking
0.327,0.0943,-22.016,0.098,0.963,2.11e-06,0.0649,0.0796,74.939,Ballet
0.607,0.713,-5.04,0.0378,0.0509,2.21e-05,0.0919,0.708,130.001,K-Pop
0.772,0.368,-13.738,0.0633,0.187,0.88,0.108,0.379,85.998,Ballet
0.209,0.0391,-27.37,0.043,0.888,0.838,0.0894,0.0518,60.884,Ballet
0.679,0.928,-3.102,0.118,0.139,0.0,0.336,0.602,127.981,K-Pop
0.675,0.817,-3.789,0.0497,0.00711,0.0,0.0839,0.446,105.964,Contemporary
0.661,0.918,-6.116,0.127,0.0456,0.0,0.377,0.398,104.002,Hip Hop
0.231,0.67,-9.31,0.0536,0.00369,0.847,0.148,0.126,91.065,K-Pop
0.322,0.171,-9.894,0.037,0.993,0.0026,0.092,0.116,88.841,Ballet
0.678,0.449,-9.379,0.0869,0.477,0.0,0.536,0.606,100.033,Hip Hop
0.358,0.153,-17.618,0.06,0.976,0.000112,0.103,0.0474,131.721,Ballet
0.265,0.588,-9.036,0.05,0.0762,0.0113,0.128,0.171,112.396,Hip Hop
0.731,0.845,-5.352,0.132,0.0132,0.0,0.0782,0.484,101.085,K-Pop
0.442,0.572,-5.509,0.0362,0.293,3.69e-06,0.0978,0.108,85.963,Breaking
0.439,0.99,-6.624,0.142,8.57e-05,0.93,0.211,0.072,140.002,Breaking
0.517,0.943,-2.044,0.17,0.00216,0.0,0.0801,0.48,180.201,Breaking
0.185,0.0535,-26.329,0.0435,0.975,0.953,0.0998,0.0849,179.997,Ballet
0.687,0.706,-6.341,0.045,0.119,9.77e-05,0.654,0.791,164.394,Salsa
0.634,0.853,-2.798,0.0537,0.13,0.0,0.0774,0.443,102.074,Ballet
0.657,0.214,-15.527,0.0459,0.95,0.826,0.131,0.267,125.554,Salsa
0.741,0.842,-4.948,0.142,0.0372,0.0,0.289,0.712,100.019,K-Pop
0.322,0.262,-7.425,0.0343,0.986,3.4e-05,0.178,0.425,176.408,Contemporary
0.647,0.661,-4.892,0.029,0.113,4.76e-06,0.31,0.771,139.862,Contemporary
0.562,0.786,-3.854,0.0303,0.00974,2.14e-05,0.251,0.684,105.997,K-Pop
0.495,0.56,-6.605,0.0387,0.155,0.0,0.121,0.308,139.75,Salsa
0.48,0.934,-8.811,0.0575,0.000132,0.375,0.103,0.512,154.953,K-Pop
0.465,0.195,-9.832,0.0329,0.609,0.0,0.119,0.235,117.634,Contemporary
0.448,0.107,-23.153,0.0321,0.951,0.921,0.111,0.2,139.33,Ballet
0.261,0.0959,-23.699,0.042,0.992,0.868,0.103,0.369,182.65,Ballet
0.485,0.94,-2.954,0.0599,0.00227,1.48e-05,0.161,0.593,101.929,K-Pop
0.581,0.658,-11.49,0.0391,0.63,0.0,0.246,0.746,87.157,Salsa
0.423,0.603,-7.894,0.04,0.0994,5.1e-06,0.334,0.156,135.793,Salsa
0.738,0.815,-4.228,0.0467,0.546,0.0,0.366,0.814,156.895,Salsa
0.528,0.423,-7.381,0.0264,0.678,0.00148,0.167,0.249,135.917,K-Pop
0.629,0.732,-4.179,0.0497,0.605,5.72e-05,0.193,0.449,100.025,K-Pop
0.481,0.419,-7.984,0.0258,0.735,0.0,0.0985,0.457,166.854,K-Pop
0.644,0.89,-4.126,0.0505,0.00895,0.0,0.307,0.56,127.997,K-Pop
0.739,0.706,-3.461,0.0487,0.141,0.0,0.299,0.784,94.965,Hip Hop
0.702,0.846,-6.031,0.0396,0.535,0.0,0.111,0.964,171.936,Salsa
0.49,0.971,-1.856,0.189,0.233,2.6e-06,0.117,0.611,179.96,K-Pop
0.643,0.506,-6.55,0.0265,0.147,0.00336,0.141,0.461,130.071,Breaking
0.788,0.885,-4.927,0.185,0.123,0.0,0.0458,0.783,92.925,K-Pop
0.164,0.858,-8.141,0.0374,2.52e-05,0.889,0.102,0.0336,99.986,Ballet
0.406,0.822,-4.172,0.0678,0.669,0.0,0.795,0.534,127.688,Salsa
0.48,0.887,-5.918,0.0872,0.0223,2.18e-05,0.417,0.158,116.153,Ballet
0.826,0.554,-9.322,0.0676,0.00754,0.88,0.347,0.718,124.991,Breaking
0.623,0.66,-5.299,0.0275,0.0513,0.0,0.0949,0.602,94.953,K-Pop
0.393,0.895,-4.935,0.0493,0.00259,0.000407,0.151,0.183,160.057,Breaking
0.662,0.246,-15.212,0.0341,0.84,0.169,0.0919,0.392,109.874,Contemporary
0.565,0.39,-10.167,0.0497,0.891,0.0367,0.32,0.615,104.778,Salsa
0.752,0.664,-3.906,0.151,0.257,0.0,0.109,0.258,180.084,K-Pop
0.664,0.274,-11.005,0.0425,0.899,0.0,0.354,0.392,75.01,Contemporary
0.371,0.803,-4.649,0.0805,0.0647,0.0,0.111,0.655,72.69,K-Pop
0.343,0.131,-20.507,0.0319,0.981,0.903,0.07,0.177,104.798,Ballet
0.643,0.713,-8.235,0.0541,0.123,0.934,0.173,0.714,113.973,Hip Hop
0.462,0.424,-7.038,0.0301,0.883,0.0,0.147,0.564,97.675,Contemporary
0.734,0.929,-2.348,0.0433,0.534,0.0141,0.0881,0.969,154.046,Salsa
0.702,0.53,-6.403,0.0558,0.211,0.0,0.396,0.561,82.983,Contemporary
0.477,0.93,-2.347,0.051,0.0185,0.0,0.202,0.779,150.072,Contemporary
0.616,0.691,-6.497,0.0621,0.156,0.0,0.177,0.207,124.957,Breaking
0.6,0.892,-8.503,0.0437,0.0211,0.582,0.222,0.694,136.011,Breaking
0.294,0.577,-5.952,0.0298,0.623,0.0,0.16,0.429,83.171,Contemporary
0.653,0.677,-12.244,0.0396,0.249,0.0,0.403,0.888,114.37,Contemporary
0.743,0.764,-9.575,0.0575,0.292,0.0,0.0919,0.916,157.95,Salsa
0.59,0.846,-4.251,0.0396,0.182,0.0,0.53,0.733,146.028,Contemporary
0.699,0.765,-5.722,0.0338,0.744,0.000162,0.0719,0.852,163.006,Salsa
0.823,0.382,-10.552,0.0736,0.0926,0.00495,0.108,0.749,144.438,Hip Hop
0.622,0.93,-4.567,0.0378,0.0131,0.00675,0.2,0.666,130.047,K-Pop
0.651,0.86,-5.065,0.0346,0.156,0.0181,0.127,0.543,122.906,Salsa
0.441,0.0391,-26.867,0.0409,0.993,0.897,0.111,0.508,132.385,Ballet
0.509,0.626,-5.953,0.0383,0.345,1.54e-05,0.292,0.407,145.002,Salsa
0.813,0.786,-4.133,0.154,0.107,0.0,0.238,0.828,175.908,Hip Hop
0.418,0.75,-8.916,0.0411,0.422,0.0,0.725,0.887,167.29,Salsa
0.666,0.639,-5.245,0.131,0.24,0.0,0.0928,0.505,144.881,K-Pop
0.717,0.34,-8.782,0.0397,0.299,0.782,0.124,0.516,75.009,Ballet
0.445,0.744,-5.222,0.0326,0.242,0.0,0.135,0.494,168.273,Hip Hop
0.485,0.943,-4.496,0.0427,0.0913,0.0,0.237,0.872,172.12,K-Pop
0.537,0.925,-5.143,0.181,0.00581,5.39e-05,0.714,0.294,155.022,Breaking
0.58,0.65,-5.896,0.0971,0.926,8.85e-05,0.061,0.704,135.201,Salsa
0.856,0.829,-3.664,0.0848,0.22,0.0,0.0432,0.723,106.004,Salsa
0.537,0.0831,-17.119,0.0752,0.943,0.0,0.106,0.13,96.526,Salsa
0.193,0.974,-4.237,0.0501,0.0242,0.757,0.0586,0.534,190.342,Breaking
0.422,0.977,-2.695,0.0353,4.83e-05,0.822,0.523,0.362,86.983,Breaking
0.619,0.622,-9.251,0.0468,0.0742,0.623,0.522,0.174,172.161,Hip Hop
0.715,0.601,-3.413,0.0327,0.538,5.01e-06,0.167,0.796,134.929,Hip Hop
0.78,0.573,-8.545,0.038,0.249,0.245,0.18,0.671,119.973,Breaking
0.496,0.255,-17.984,0.0283,0.937,0.845,0.0909,0.0809,141.961,Ballet
0.765,0.262,-14.848,0.0384,0.913,0.172,0.108,0.453,121.235,Contemporary
0.215,0.945,-7.201,0.0798,0.000639,0.453,0.204,0.603,179.079,Hip Hop
0.361,0.972,-4.892,0.127,0.0011,0.000626,0.132,0.403,111.82,Contemporary
0.466,0.91,-3.892,0.0467,0.348,1.97e-06,0.613,0.548,133.02,Salsa
0.75,0.789,-5.058,0.0647,0.0148,0.0,0.501,0.467,135.954,Hip Hop
0.642,0.837,-4.773,0.0515,0.00339,0.0,0.0826,0.793,118.608,K-Pop
0.795,0.67,-5.313,0.143,0.269,0.0,0.0733,0.643,100.004,Contemporary
0.788,0.466,-7.811,0.131,0.0229,0.00115,0.161,0.295,85.036,Breaking
0.801,0.597,-7.41,0.048,0.455,3.38e-05,0.129,0.712,89.984,Salsa
0.755,0.417,-9.865,0.0904,0.000658,0.765,0.0939,0.705,120.981,Breaking
0.662,0.923,-2.661,0.0443,0.385,0.0,0.336,0.964,169.844,Salsa
0.809,0.873,-2.455,0.0556,0.00612,9.07e-06,0.0732,0.34,100.013,Hip Hop
0.841,0.593,-7.846,0.0379,0.418,0.0,0.124,0.808,124.917,Hip Hop
0.723,0.831,-6.685,0.111,0.543,0.0,0.0755,0.839,143.885,Hip Hop
0.687,0.675,-7.093,0.0578,0.337,6.64e-06,0.357,0.682,149.996,Salsa
0.716,0.868,-4.259,0.0332,0.098,6.38e-05,0.264,0.69,120.124,Hip Hop
0.369,0.319,-12.088,0.0288,0.752,0.000837,0.154,0.476,160.359,Contemporary
0.727,0.482,-8.113,0.0854,0.00213,0.8,0.0923,0.071,75.027,K-Pop
0.389,0.113,-20.068,0.0382,0.991,0.842,0.136,0.74,64.338,Ballet
0.654,0.63,-4.644,0.0259,0.149,0.0,0.111,0.43,89.991,Contemporary
0.554,0.932,-3.424,0.0485,0.00154,0.000142,0.425,0.478,112.49,Breaking
0.571,0.809,-3.237,0.034,0.016,0.00497,0.109,0.0827,87.05,Breaking
0.546,0.952,-2.305,0.0946,0.0127,0.0068,0.099,0.573,95.037,K-Pop
0.746,0.565,-6.355,0.184,0.368,0.0,0.102,0.453,88.0,Contemporary
0.669,0.81,-6.854,0.0341,0.408,8.58e-06,0.0614,0.966,111.58,Hip Hop
0.432,0.526,-12.49,0.0612,0.0513,0.000105,0.0887,0.251,129.56,K-Pop
0.645,0.169,-15.744,0.0317,0.844,0.00019,0.109,0.178,167.826,Contemporary
0.745,0.219,-11.216,0.0276,0.851,1.8e-05,0.0678,0.635,88.609,K-Pop
0.654,0.886,-5.074,0.0618,0.0279,6.06e-06,0.0838,0.845,90.269,Hip Hop
0.405,0.917,-3.03,0.0357,0.000173,0.115,0.132,0.194,174.045,K-Pop
0.714,0.786,-7.051,0.0572,0.00296,0.398,0.617,0.607,91.373,Hip Hop
0.283,0.139,-18.546,0.0476,0.931,0.841,0.54,0.334,158.524,Ballet
0.799,0.853,-5.484,0.0293,0.104,0.0,0.0734,0.97,115.052,Salsa
0.346,0.768,-5.695,0.0377,0.00603,0.38,0.0244,0.532,169.492,Contemporary
0.592,0.686,-6.904,0.0389,0.178,0.0,0.111,0.397,101.015,Contemporary
0.867,0.504,-8.819,0.0615,0.217,0.0,0.0721,0.522,100.008,K-Pop
0.56,0.948,-4.179,0.0463,0.00623,0.0,0.0672,0.553,98.98,K-Pop
0.592,0.603,-6.737,0.0909,0.902,0.0,0.554,0.96,82.796,Contemporary
0.67,0.948,-4.487,0.0448,0.00339,0.00271,0.104,0.759,119.991,K-Pop
0.398,0.19,-18.011,0.0302,0.987,0.911,0.0834,0.174,169.153,Ballet
0.655,0.629,-7.231,0.0415,0.00109,0.063,0.0752,0.193,131.966,Hip Hop
0.621,0.57,-12.822,0.0847,0.683,0.545,0.0944,0.762,97.185,Salsa
0.812,0.66,-7.405,0.0283,0.542,7.98e-06,0.141,0.853,129.831,Breaking
0.62,0.979,-3.78,0.0604,8.37e-05,0.897,0.0187,0.724,87.488,Breaking
0.543,0.559,-14.523,0.031,0.012,0.00318,0.151,0.682,150.995,Hip Hop
0.467,0.941,-6.992,0.0359,0.00276,0.886,0.453,0.172,134.968,Breaking
0.757,0.725,-7.259,0.0275,0.399,0.0,0.108,0.965,122.439,Hip Hop
0.112,0.215,-17.766,0.0387,0.952,0.00902,0.237,0.104,80.987,Ballet
0.634,0.59,-7.66,0.0294,0.0248,0.16,0.112,0.45,125.998,Hip Hop
0.44,0.838,-6.196,0.0423,0.0956,0.0,0.473,0.619,138.908,Contemporary
0.783,0.324,-7.549,0.0414,0.728,0.0,0.068,0.803,121.18,Salsa
0.61,0.953,-4.689,0.0656,0.0306,5.84e-06,0.181,0.718,170.086,K-Pop
0.845,0.701,-8.158,0.215,0.0955,0.0,0.0929,0.818,105.935,Hip Hop
0.471,0.684,-9.152,0.0389,0.266,0.0,0.357,0.816,133.821,Salsa
0.441,0.491,-8.103,0.0301,0.762,0.0696,0.175,0.152,108.443,Ballet
0.208,0.136,-23.278,0.0486,0.858,0.000892,0.673,0.215,97.637,Ballet
0.746,0.924,-6.881,0.0766,0.00588,0.0252,0.474,0.742,150.006,Breaking
0.587,0.678,-8.651,0.0524,0.0319,0.16,0.116,0.429,169.947,Hip Hop
0.656,0.592,-11.477,0.0381,0.655,0.886,0.108,0.582,130.003,Contemporary
0.54,0.699,-5.149,0.0275,0.0679,0.0,0.0882,0.662,91.972,K-Pop
0.462,0.0493,-22.424,0.0674,0.993,0.919,0.136,0.102,74.3,Ballet
0.795,0.684,-3.971,0.0419,0.0225,0.0,0.658,0.419,114.011,Salsa
0.635,0.851,-5.804,0.0464,0.0629,2.05e-06,0.173,0.239,124.032,Breaking
0.651,0.567,-5.941,0.0317,0.0934,0.00991,0.124,0.138,108.953,Contemporary
0.482,0.694,-3.027,0.0396,0.278,0.0,0.176,0.406,159.882,K-Pop
0.555,0.982,-3.445,0.0533,5.95e-05,0.907,0.0672,0.103,174.988,Breaking
0.662,0.922,-4.67,0.153,0.0789,3.49e-06,0.107,0.592,150.067,K-Pop
0.501,0.828,-2.495,0.114,0.053,0.0,0.135,0.483,84.659,Contemporary
0.15,0.194,-15.769,0.0381,0.932,0.0185,0.162,0.113,93.858,K-Pop
0.527,0.578,-8.65,0.0327,0.197,3.34e-05,0.102,0.405,148.134,Contemporary
0.543,0.983,-4.27,0.066,0.00124,0.00149,0.332,0.27,109.992,Ballet
0.685,0.886,-10.653,0.0323,0.0328,0.0,0.0362,0.819,116.222,Contemporary
0.413,0.457,-14.436,0.0585,0.938,0.00646,0.14,0.527,121.789,Salsa
0.427,0.68,-7.632,0.115,0.739,0.0,0.21,0.81,96.048,Salsa
0.655,0.586,-11.977,0.129,0.28,0.885,0.0943,0.536,180.083,Ballet
0.321,0.109,-19.433,0.0333,0.944,0.935,0.0774,0.0833,81.953,Ballet
0.36,0.586,-7.536,0.036,0.0752,0.0889,0.0835,0.0368,89.831,K-Pop
0.666,0.774,-4.816,0.0508,0.00565,0.0,0.19,0.851,138.004,K-Pop
0.731,0.717,-8.835,0.0378,8.53e-06,0.829,0.582,0.274,124.995,Breaking
0.629,0.179,-13.725,0.0626,0.075,0.879,0.383,0.379,88.048,Ballet
0.62,0.268,-10.129,0.137,0.82,0.0,0.13,0.684,127.205,Salsa
0.548,0.323,-9.942,0.0256,0.721,0.0,0.0841,0.382,94.834,Salsa
0.493,0.81,-5.747,0.049,0.00178,0.000217,0.153,0.364,169.992,K-Pop
0.698,0.503,-8.095,0.0696,0.505,0.0497,0.107,0.187,104.98,Breaking
0.551,0.293,-12.503,0.0272,0.486,0.000273,0.0864,0.322,106.798,Contemporary
0.2,0.2,-17.189,0.0397,0.901,0.825,0.0898,0.102,126.226,Ballet
0.492,0.924,-4.255,0.0494,0.000971,0.767,0.0342,0.519,173.943,Breaking
0.694,0.888,-2.983,0.0723,0.0353,0.0,0.275,0.691,124.996,Breaking
0.352,0.477,-7.159,0.0284,0.134,0.00267,0.128,0.416,149.021,Ballet
